,fighter,rank,odds,wins,losses,draw,td_pct,td_attempted,td_landed,sig_str_attempted,sig_str_landed,sig_str_pct,kd,tot_str_landed,tot_str_attempted,sub_attempts,pass,rev,age,Height_cms,Stance,Reach_cms,Weight_lbs,win_by_KO/TKO,win_by_Submission
2214,Alan Belcher,,-115,9,4,0,0.0,0,0,28,6,0.21,0,15,39,2,2,0,28,187.96,Orthodox,185.42,185,4,3
2215,Derek Brunson,,134,0,0,0,0.3,13,4,130,41,0.31,0,76,174,1,4,0,28,185.42,Southpaw,195.58,185,0,0
2216,Eddie Wineland,,-155,1,2,0,0.0,2,0,294,90,0.3,1,90,294,0,0,0,28,170.18,Orthodox,175.26,135,1,0
2217,Byron Bloodworth,,420,0,1,0,0.0,0,0,11,8,0.72,0,9,12,0,0,0,29,172.72,Orthodox,175.26,135,0,0
2218,Jamie Varner,,130,2,2,0,0.7,10,7,97,32,0.32,0,66,148,1,0,0,28,172.72,Orthodox,182.88,155,1,1
2219,Myles Jury,,235,1,0,0,0.5,6,3,121,56,0.46,0,125,209,1,7,0,24,177.8,Orthodox,185.42,145,0,1
2220,Todd Duffee,,-345,1,1,0,0.0,0,0,31,20,0.64,1,22,33,0,0,0,27,190.5,Orthodox,200.66,260,1,0
2221,Max Holloway,,-430,2,1,0,0.0,0,0,269,120,0.44,1,122,273,0,0,0,21,180.34,Orthodox,175.26,155,1,0
2222,John Moraga,,-140,1,0,0,1.0,2,2,74,26,0.35,0,31,79,1,0,0,28,167.64,Orthodox,167.64,125,1,0
2223,Matt Mitrione,,170,5,1,0,0.0,0,0,28,13,0.46,0,13,28,0,0,0,34,190.5,Switch,200.66,265,4,0
2224,Mike Ricci,,-300,0,0,0,0.0,0,0,15,9,0.6,0,10,17,0,1,1,26,182.88,Southpaw,195.58,155,0,0
2225,Shane del Rosario,,-240,0,1,0,0.25,4,1,25,14,0.56,0,33,44,2,1,0,29,193.04,Southpaw,200.66,250,0,0
2226,Jonathan Brookins,,248,2,2,0,0.0,2,0,54,26,0.48,0,26,54,0,0,0,27,182.88,Southpaw,185.42,145,1,0
2227,James Head,,120,2,1,0,0.0,0,0,25,13,0.52,0,15,27,0,0,0,28,185.42,Orthodox,185.42,170,0,1
2228,Marcos Vinicius,,245,1,0,0,0.0,0,0,15,4,0.26,0,5,16,1,0,0,33,175.26,Orthodox,177.8,125,1,0
2229,Rustam Khabilov,,-290,0,0,0,0.83,6,5,19,13,0.68,0,19,25,0,1,0,26,172.72,Orthodox,185.42,155,0,0
2230,Nick Catone,,-105,3,3,0,0.5,2,1,16,10,0.62,0,14,20,0,1,1,31,182.88,Southpaw,182.88,185,0,1
2231,Hugo Viana,,115,1,0,0,0.0,0,0,39,22,0.56,3,26,43,0,0,0,30,167.64,Orthodox,170.18,135,0,0
2232,John Cofer,,-110,0,1,0,0.0,0,0,59,31,0.52,0,57,87,0,1,3,28,175.26,Southpaw,185.42,155,0,0
2233,Tim Elliott,,-190,0,1,0,0.5,14,7,69,36,0.52,1,189,256,4,9,0,25,170.18,Southpaw,167.64,135,0,0
2234,Ross Pearson,,-210,5,3,0,0.0,1,0,100,50,0.5,2,53,103,0,0,0,28,172.72,Orthodox,175.26,155,0,0
2235,Norman Parke,,-126,0,0,0,0.66,9,6,98,42,0.42,0,48,105,0,7,0,25,180.34,Southpaw,177.8,155,0,0
2236,Rousimar Palhares,,205,7,3,0,0.0,0,0,13,6,0.46,0,6,13,0,0,0,32,172.72,Orthodox,180.34,170,0,5
2237,Yaotzin Meza,,1300,0,0,0,0.0,0,0,15,2,0.13,0,2,15,0,0,0,31,175.26,Orthodox,187.96,145,0,0
2238,Seth Baczynski,,355,4,1,0,0.0,0,0,106,34,0.32,0,94,185,0,0,0,31,190.5,Orthodox,187.96,170,1,2
2239,Mike Wilkinson,,-230,0,0,0,0.8,12,1,159,54,0.33,0,119,240,0,0,0,25,170.18,Switch ,172.72,145,0,0
2240,Cody Donovan,,130,0,0,0,1.0,1,1,27,19,0.7,1,31,44,0,1,0,31,190.5,Orthodox,187.96,205,0,0
2241,Carlos Condit,,270,5,1,0,0.0,0,0,148,36,0.24,1,190,323,0,0,1,28,187.96,Orthodox,190.5,170,3,0
2242,Martin Kampmann,,157,11,4,0,0.0,0,0,4,0,0.0,0,0,4,0,0,0,30,182.88,Orthodox,182.88,170,2,5
2243,Tom Lawlor,,225,4,3,0,0.25,8,2,75,20,0.26,0,31,89,2,0,0,29,182.88,Southpaw,187.96,205,1,1
2244,Rafael Dos Anjos,,-210,6,4,0,0.8,5,4,134,54,0.4,0,90,172,0,2,0,28,172.72,Southpaw,177.8,170,1,2
2245,Pablo Garza,,255,2,2,0,0.4,5,2,197,83,0.42,0,149,275,1,1,0,29,185.42,Orthodox,185.42,145,1,1
2246,Alessio Sakara,,190,6,7,0,0.0,0,0,34,24,0.7,1,24,34,0,0,0,31,182.88,Orthodox,182.88,185,4,0
2247,Chad Griggs,,115,0,1,0,0.5,2,1,3,2,0.66,0,4,6,0,0,0,34,185.42,Orthodox,185.42,205,0,0
2248,John Makdessi,,185,2,2,0,0.0,0,0,157,84,0.53,0,84,157,0,0,0,27,172.72,Orthodox,172.72,155,1,0
2249,Rodrigo Damm,,188,1,0,0,0.0,0,0,158,50,0.31,0,50,158,0,0,0,32,170.18,Orthodox,180.34,155,0,1
2250,John Maguire,,200,2,1,0,0.0,6,0,109,37,0.33,0,38,110,2,0,0,29,175.26,Southpaw,175.26,155,0,1
2251,Azamat Gashimov,,195,0,0,0,1.0,1,1,13,4,0.3,0,18,28,0,0,0,22,167.64,Orthodox,167.64,125,0,0
2252,Darren Elkins,,-110,4,1,0,0.85,7,6,91,44,0.48,0,103,159,6,3,0,28,177.8,Orthodox,180.34,145,1,0
2253,Cung Le,,400,1,1,0,0.0,0,0,16,8,0.5,1,8,16,0,0,0,40,175.26,Southpaw,175.26,185,0,0
2254,Paulo Thiago,,290,4,4,0,0.0,0,0,10,2,0.2,0,4,12,0,0,0,31,180.34,Orthodox,185.42,170,1,1
2255,Mac Danzig,,-185,5,5,0,0.4,5,2,122,64,0.52,0,95,155,1,1,0,32,172.72,Orthodox,177.8,155,1,2
2256,Jon Tuck,,-315,0,0,0,0.0,0,0,82,36,0.43,0,91,145,2,5,1,28,180.34,Orthodox,185.42,155,0,0
2257,Jeff Hougland,,390,1,1,0,0.14,7,1,25,14,0.56,0,73,89,0,0,0,34,170.18,Orthodox,172.72,135,0,0
2258,Motonobu Tezuka,,200,0,0,0,0.16,12,2,75,22,0.29,0,40,108,0,1,0,25,170.18,Southpaw,167.64,135,0,0
2259,John Lineker,,-215,0,1,0,0.0,0,0,224,77,0.34,0,79,226,0,0,0,22,160.02,Orthodox,170.18,135,0,0
2260,Tom DeBlass,,240,0,1,0,0.0,0,0,120,44,0.36,0,67,144,0,0,0,30,182.88,Orthodox,190.5,185,0,0
2261,Stephan Bonnar,,800,8,6,0,0.0,3,0,43,12,0.27,0,28,59,0,0,0,35,193.04,Orthodox,198.12,205,2,2
2262,Fabio Maldonado,,420,1,2,0,0.0,0,0,36,10,0.27,0,14,40,0,0,0,32,185.42,Orthodox,190.5,205,1,0
2263,Erick Silva,,-192,2,1,0,0.66,3,2,33,19,0.57,0,24,38,2,1,0,28,182.88,Orthodox,187.96,170,1,1
2264,Wagner Prado,,320,0,1,0,0.0,0,0,11,2,0.18,0,2,11,0,0,0,25,182.88,Southpaw,187.96,205,0,0
2265,Rick Story,,105,7,3,0,0.0,0,0,5,3,0.6,0,10,12,0,0,0,28,175.26,Southpaw,180.34,170,1,1
2266,Sam Sicilia,,190,1,0,0,1.0,1,1,96,39,0.4,0,48,108,0,0,0,26,172.72,Orthodox,170.18,145,1,0
2267,Francisco Trinaldo,,120,1,0,0,0.0,0,0,97,45,0.46,1,70,129,2,2,0,34,175.26,Southpaw,177.8,155,1,0
2268,Joey Gambino,,230,0,1,0,0.0,4,0,109,39,0.35,0,59,129,1,0,0,23,170.18,Orthodox,178.0,145,0,0
2269,Renee Forte,,190,0,0,0,0.0,0,0,76,26,0.34,0,38,88,0,0,0,25,170.18,Orthodox,180.34,155,0,0
2270,Chris Camozzi,,135,4,2,0,0.0,1,0,269,97,0.36,0,97,269,0,0,0,25,187.96,Orthodox,193.04,185,0,1
2271,Reza Madadi,,-145,1,0,0,0.75,4,3,151,77,0.5,0,88,163,0,0,0,34,180.34,Orthodox,182.88,155,0,1
2272,Stipe Miocic,,-165,3,0,0,0.33,3,1,95,48,0.5,0,48,95,0,0,0,30,193.04,Orthodox,203.2,240,2,0
2273,Amir Sadollah,,210,6,3,0,0.0,2,0,134,61,0.45,0,70,144,0,0,0,32,177.8,Orthodox,187.96,170,1,1
2274,Yves Jabouin,,146,3,1,0,0.0,0,0,57,26,0.45,0,26,57,0,0,0,33,170.18,Orthodox,172.72,135,0,0
2275,Matt Wiman,,110,8,4,0,0.0,0,0,4,3,0.75,0,7,8,2,0,0,29,177.8,Orthodox,172.72,155,2,2
2276,John Maguire,,235,2,0,0,0.33,3,1,41,13,0.31,0,31,60,0,1,0,29,175.26,Southpaw,175.26,155,0,1
2277,Duane Ludwig,,210,4,4,0,0.0,0,0,10,2,0.2,0,5,13,0,0,0,34,177.8,Orthodox,177.8,170,1,0
2278,Jimi Manuwa,,-245,0,0,0,0.0,0,0,77,53,0.68,1,55,79,1,0,0,32,185.42,Orthodox,200.66,205,0,0
2279,Akira Corassani,,145,0,0,0,0.0,0,0,93,45,0.48,0,51,99,0,0,0,30,172.72,Orthodox,172.72,145,0,0
2280,Brad Tavares,,-160,3,1,0,0.41,12,5,173,83,0.47,0,92,183,0,1,0,24,185.42,Orthodox,187.96,185,1,0
2281,Gunnar Nelson,,-340,0,0,0,1.0,1,1,10,9,0.9,0,16,17,2,4,0,24,180.34,Switch,182.88,170,0,0
2282,Robert Peralta,,105,1,1,0,0.0,0,0,17,7,0.41,1,7,17,0,0,0,26,172.72,Orthodox,180.34,145,0,0
2283,Vitor Belfort,,660,10,5,0,0.0,0,0,36,16,0.44,0,22,43,1,0,0,35,182.88,Southpaw,187.96,185,7,2
2284,Demetrious Johnson,,225,3,2,0,0.5,10,5,156,77,0.49,0,96,177,0,2,0,26,160.02,Orthodox,167.64,125,0,0
2285,Brian Stann,,185,6,3,0,0.0,0,0,141,57,0.4,0,72,158,0,0,1,31,185.42,Orthodox,187.96,205,3,1
2286,Roger Hollett,,310,0,0,0,0.0,0,0,72,26,0.36,0,32,79,0,0,0,33,180.34,Orthodox,177.8,205,0,0
2287,Charles Oliveira,,-235,4,3,0,0.5,2,1,18,6,0.33,0,10,22,0,0,0,22,177.8,Orthodox,187.96,155,0,4
2288,Vinny Magalhaes,,145,0,2,0,0.33,3,1,19,15,0.78,0,25,32,2,2,0,28,190.5,Orthodox,200.66,205,0,0
2289,Evan Dunham,,-125,6,2,0,0.37,8,3,377,160,0.42,0,183,410,0,0,0,30,177.8,Southpaw,177.8,155,1,1
2290,Lance Benoist,,-220,1,1,0,0.0,1,0,200,91,0.45,1,109,218,0,2,0,24,180.34,Southpaw,185.42,170,0,0
2291,Marcus Brimage,,355,2,0,0,0.0,0,0,282,111,0.39,1,120,294,0,0,0,27,162.56,Southpaw,180.34,135,0,0
2292,Simeon Thoresen,,105,1,0,0,0.0,0,0,54,17,0.31,0,17,54,0,0,0,28,185.42,Orthodox,200.66,170,0,1
2293,Walel Watson,,-174,1,2,0,0.0,0,0,8,1,0.12,0,1,8,0,0,0,28,180.34,Orthodox,175.26,135,1,0
2294,Charlie Brenneman,,-215,4,3,0,0.0,0,0,2,0,0.0,0,0,2,0,0,0,31,177.8,Orthodox,182.88,155,0,0
2295,Frankie Edgar,,170,9,3,0,0.33,6,2,182,66,0.36,1,70,186,2,0,0,30,167.64,Orthodox,172.72,145,2,1
2296,Melvin Guillard,,305,11,6,0,0.0,0,0,28,10,0.35,1,10,28,0,0,0,29,175.26,Orthodox,172.72,155,6,0
2297,Buddy Roberts,,540,1,0,0,0.0,0,0,35,15,0.42,0,20,40,1,0,0,29,187.96,Orthodox,193.0,185,0,0
2298,Max Holloway,,-160,1,1,0,0.0,0,0,124,29,0.23,1,29,124,0,0,0,20,180.34,Orthodox,175.26,155,0,0
2299,Tommy Hayden,,285,0,1,0,0.0,3,0,27,6,0.22,1,8,31,0,2,0,26,175.26,Southpaw,182.88,145,0,0
2300,Michael Kuiper,,-155,0,1,0,0.5,2,1,95,56,0.58,2,65,106,0,1,0,23,182.88,Orthodox,185.42,185,0,0
2301,Erik Perez,,-165,1,0,0,0.0,0,0,11,9,0.81,1,9,11,0,1,0,22,172.72,Orthodox,172.72,135,0,1
2302,Chico Camus,,145,0,0,0,1.0,2,2,45,32,0.71,0,86,109,1,4,1,27,167.64,Orthodox,167.64,125,0,0
2303,Eiji Mitsuoka,,435,0,1,0,0.0,2,0,10,5,0.5,0,6,11,0,0,0,36,170.18,Southpaw,173.0,145,0,0
2304,Renan Barao,,-160,3,0,0,0.0,0,0,290,85,0.29,0,85,290,0,0,0,25,167.64,Orthodox,177.8,135,0,1
2305,Tim Boetsch,,280,6,3,0,0.0,9,0,98,54,0.55,0,57,101,0,0,0,31,182.88,Orthodox,187.96,185,3,0
2306,Shawn Jordan,,115,1,0,0,0.0,5,0,41,15,0.36,0,23,50,0,1,0,27,182.88,Southpaw,190.5,260,1,0
2307,James Head,,295,1,1,0,1.0,1,1,83,37,0.44,0,62,108,1,2,1,28,185.42,Orthodox,185.42,170,0,1
2308,Nick Ring,,115,2,1,0,0.0,7,0,137,68,0.49,0,71,143,0,2,0,33,182.88,Southpaw,187.96,185,0,1
2309,Ryan Jimmo,,-230,0,0,0,0.0,0,0,2,2,1.0,1,2,2,0,0,0,30,185.42,Orthodox,185.42,205,0,0
2310,Mitch Gagnon,,200,0,0,0,0.2,5,1,65,27,0.41,0,45,89,0,0,1,27,165.1,Southpaw,165.1,135,0,0
2311,Daniel Pineda,,-255,2,1,0,0.0,0,0,20,7,0.35,0,7,20,0,0,0,26,170.18,Orthodox,175.26,145,0,2
2312,Anton Kuivanen,,-165,0,1,0,1.0,3,3,53,29,0.54,0,66,93,1,4,2,28,172.72,Orthodox,182.88,155,0,0
2313,Chris Weidman,,-140,4,0,0,1.0,2,2,37,28,0.75,1,46,59,2,5,0,28,187.96,Orthodox,198.12,185,0,2
2314,Joey Beltran,,340,3,4,0,0.5,2,1,278,73,0.26,0,90,296,0,0,0,30,185.42,Orthodox,190.5,185,2,0
2315,Kenny Robertson,,300,0,1,0,0.0,6,0,50,29,0.58,0,42,63,0,0,0,28,177.8,Orthodox,187.96,170,0,0
2316,Francis Carmont,,-210,2,0,0,0.0,1,0,8,4,0.5,0,10,16,2,3,0,30,190.5,Orthodox,198.12,205,0,1
2317,Vaughan Lee,,370,1,1,0,0.0,0,0,19,8,0.42,0,20,31,0,0,0,29,167.64,Orthodox,167.64,125,0,1
2318,Anthony Njokuani,,175,2,2,0,0.0,0,0,87,32,0.36,0,37,92,0,0,0,32,185.42,Orthodox,190.5,155,0,0
2319,Josh Ferguson,,295,0,1,0,0.12,8,1,65,20,0.3,0,33,79,0,2,0,24,165.1,Orthodox,167.64,125,0,0
2320,Andrew Craig,,-140,1,0,0,0.0,1,0,72,23,0.31,1,30,80,0,1,1,26,185.42,Orthodox,193.04,170,0,0
2321,Dan Stittgen,,350,0,1,0,1.0,1,1,101,49,0.48,0,78,130,0,0,0,31,185.42,Orthodox,180.0,170,0,0
2322,Issei Tamura,,175,1,0,0,0.0,1,0,14,5,0.35,0,5,14,0,0,0,28,165.1,Orthodox,160.02,135,1,0
2323,Rich Franklin,,-135,13,5,0,0.5,2,1,336,122,0.36,0,126,342,0,1,0,37,185.42,Southpaw,190.5,185,8,1
2324,Sergio Moraes,,258,0,0,0,0.0,2,0,73,38,0.52,0,39,74,0,0,0,29,182.88,Orthodox,182.88,170,0,0
2325,Rony Jason,,-260,0,0,0,0.0,2,0,76,36,0.47,0,60,100,0,0,0,28,170.18,Orthodox,177.8,145,0,0
2326,Mike Russow,,420,4,0,0,0.0,0,0,16,3,0.18,0,3,16,0,0,0,35,185.42,Orthodox,185.42,255,1,0
2327,Hacran Dias,,167,0,0,0,0.5,10,5,44,19,0.43,0,108,144,0,4,0,28,172.72,Orthodox,175.26,155,0,0
2328,Rodrigo Damm,,-200,0,0,0,0.0,0,0,21,11,0.52,0,12,22,1,1,0,32,170.18,Orthodox,180.34,155,0,0
2329,Francisco Trinaldo,,110,0,0,0,0.0,0,0,26,21,0.8,0,41,47,0,0,0,33,175.26,Southpaw,177.8,155,0,0
2330,Hugo Viana,,-200,0,0,0,0.0,0,0,141,65,0.46,0,78,157,0,0,0,29,167.64,Orthodox,170.18,135,0,0
2331,Leonardo Mafra,,105,0,0,0,0.0,0,0,81,33,0.4,0,46,100,1,0,0,23,177.8,Orthodox,177.8,155,0,0
2332,Wagner Campos,,240,0,0,0,1.0,2,2,41,17,0.41,0,58,97,0,7,0,30,167.64,Southpaw,168.0,145,0,0
2333,Clay Guida,,200,9,6,0,0.0,3,0,321,45,0.14,0,49,327,0,1,0,30,170.18,Orthodox,177.8,155,1,4
2334,Spencer Fisher,,320,9,7,0,0.0,1,0,156,65,0.41,0,89,184,0,0,0,36,170.18,Southpaw,177.8,155,2,2
2335,TJ Waldburger,,190,3,1,0,1.0,1,1,41,18,0.43,1,33,59,4,2,0,24,180.34,Orthodox,190.5,170,0,2
2336,Cub Swanson,,195,1,1,0,0.0,1,0,104,45,0.43,1,51,115,0,0,0,28,172.72,Orthodox,177.8,145,1,0
2337,Ricardo Lamas,,155,2,0,0,0.0,1,0,73,36,0.49,0,86,123,4,0,1,30,172.72,Orthodox,180.34,145,1,1
2338,CJ Keith,,140,0,0,0,0.0,0,0,7,5,0.71,0,16,19,0,2,0,25,182.88,Orthodox,185.0,155,0,0
2339,Brock Jardine,,330,0,0,0,0.0,2,0,60,18,0.3,0,21,63,0,0,0,26,180.34,Orthodox,185.42,170,0,0
2340,Joey Gambino,,-120,0,0,0,0.0,2,0,15,5,0.33,0,5,15,0,0,0,23,170.18,Orthodox,178.0,145,0,0
2341,Chris Camozzi,,190,3,2,0,0.0,0,0,69,34,0.49,0,55,94,0,0,0,25,187.96,Orthodox,193.04,185,0,1
2342,Luis Ramos,,145,0,1,0,0.2,5,1,61,20,0.32,0,26,72,0,1,0,31,172.72,Orthodox,183.0,170,0,0
2343,Ricardo Funch,,300,0,3,0,0.25,8,2,107,72,0.67,0,90,127,0,0,0,31,177.8,Southpaw,193.04,170,0,0
2344,Dustin Pague,,-150,1,1,0,0.0,3,0,90,41,0.45,0,47,96,0,0,0,24,175.26,Orthodox,187.96,135,0,1
2345,Frank Mir,,420,14,5,0,0.0,4,0,37,17,0.45,0,17,37,0,0,0,33,190.5,Southpaw,200.66,264,3,8
2346,Antonio Silva,,355,0,0,0,0.0,0,0,2,1,0.5,0,3,4,0,0,0,32,193.04,Orthodox,203.2,264,0,0
2347,Dave Herman,,152,1,1,0,0.0,0,0,8,3,0.37,0,3,8,0,0,0,27,193.04,Orthodox,193.04,242,1,0
2348,Shane del Rosario,,150,0,0,0,0.0,0,0,49,32,0.65,0,33,50,0,0,0,28,193.04,Southpaw,200.66,250,0,0
2349,Lavar Johnson,,120,2,0,0,0.0,0,0,7,4,0.57,0,7,12,0,0,0,34,193.04,Orthodox,208.28,240,2,0
2350,Darren Elkins,,240,3,1,0,0.16,6,1,88,36,0.4,0,115,187,1,4,0,28,177.8,Orthodox,180.34,145,1,0
2351,Jamie Varner,,460,1,1,0,1.0,2,2,35,20,0.57,1,33,57,0,1,0,27,172.72,Orthodox,182.88,155,0,1
2352,CB Dollaway,,145,5,4,0,0.57,7,4,53,29,0.54,0,99,149,1,5,0,28,187.96,Orthodox,193.04,185,1,2
2353,Duane Ludwig,,120,4,3,0,0.0,0,0,38,17,0.44,0,17,39,0,0,0,33,177.8,Orthodox,177.8,170,1,0
2354,Paul Sass,,175,2,0,0,0.0,0,0,4,1,0.25,0,2,7,2,0,0,23,182.88,Orthodox,185.42,155,0,2
2355,Glover Teixeira,,-235,0,0,0,0.0,0,0,30,15,0.5,0,27,49,1,1,0,32,187.96,Orthodox,193.04,205,0,0
2356,Daniel Pineda,,108,2,0,0,0.33,3,1,80,28,0.35,0,54,118,0,1,2,26,170.18,Orthodox,175.26,145,0,2
2357,Dustin Poirier,,-350,4,0,0,0.0,4,0,127,56,0.44,0,70,146,0,1,2,23,175.26,Southpaw,182.88,155,0,2
2358,Jorge Lopez,,-105,0,1,0,0.28,14,4,61,32,0.52,0,39,72,0,2,0,23,177.8,Orthodox,183.0,170,0,0
2359,Jeremy Stephens,,200,7,6,0,0.0,3,0,115,46,0.4,0,50,119,0,0,0,25,172.72,Orthodox,180.34,145,3,0
2360,Jeff Hougland,,275,1,0,0,0.0,3,0,52,18,0.34,0,30,69,0,0,0,33,170.18,Orthodox,172.72,135,0,0
2361,Fabio Maldonado,,-140,1,1,0,0.0,1,0,137,98,0.71,0,166,215,0,1,0,32,185.42,Orthodox,190.5,205,1,0
2362,Tom Lawlor,,-220,3,3,0,0.0,0,0,11,5,0.45,1,5,11,0,0,0,29,182.88,Southpaw,187.96,205,0,1
2363,Dongi Yang,,150,1,2,0,0.33,3,1,83,32,0.38,0,44,95,0,0,0,27,177.8,Southpaw,180.34,185,1,0
2364,Marcus LeVesseur,,-185,0,0,0,1.0,2,2,14,7,0.5,0,8,15,1,2,0,29,175.26,Southpaw,177.8,155,0,0
2365,Carlo Prater,,380,1,0,0,0.0,3,0,61,27,0.44,0,33,67,1,0,1,30,180.34,Switch,182.88,155,0,0
2366,Kamal Shalorus,,328,0,2,0,0.0,1,0,12,2,0.16,0,2,12,0,0,0,39,172.72,Orthodox,172.72,155,0,0
2367,Johnny Eduardo,,-120,0,1,0,0.0,0,0,154,51,0.33,0,51,154,0,0,0,33,170.18,Orthodox,180.34,135,0,0
2368,Francisco Rivera,,-235,0,1,0,0.0,0,0,173,68,0.39,1,78,184,0,0,0,30,172.72,Orthodox,172.72,135,0,0
2369,Rashad Evans,,440,12,2,0,0.0,4,0,151,45,0.29,0,49,155,0,0,0,32,182.88,Orthodox,190.5,205,5,0
2370,Che Mills,,540,1,0,0,0.0,0,0,22,6,0.27,0,21,38,0,0,0,29,185.42,Orthodox,193.04,170,1,0
2371,Ben Rothwell,,195,1,2,0,0.0,0,0,17,8,0.47,1,8,18,0,0,0,30,193.04,Orthodox,198.12,265,0,0
2372,Michael McDonald,,-105,3,0,0,0.0,0,0,59,16,0.27,1,16,59,0,0,0,21,175.26,Orthodox,177.8,135,1,0
2373,Eddie Yagin,,423,0,1,0,0.0,0,0,284,84,0.29,2,100,301,0,0,0,33,170.18,Orthodox,175.0,145,0,0
2374,John Alessio,,260,0,3,0,0.0,0,0,87,33,0.37,0,82,140,0,0,0,32,177.8,Orthodox,182.88,155,0,0
2375,Chad Griggs,,270,0,0,0,0.0,0,0,3,0,0.0,0,6,10,0,0,0,33,185.42,Orthodox,185.42,205,0,0
2376,Stephen Thompson,,-220,1,0,0,0.0,0,0,133,67,0.5,0,78,146,0,0,1,29,182.88,Orthodox,190.5,170,1,0
2377,Anthony Njokuani,,-220,1,2,0,0.0,0,0,152,73,0.48,0,75,154,0,0,0,32,185.42,Orthodox,190.5,155,0,0
2378,Efrain Escudero,,125,3,3,0,0.0,2,0,133,56,0.42,0,107,186,1,0,0,26,175.26,Orthodox,177.8,155,1,0
2379,Chris Clements,,-145,0,0,0,0.0,2,0,123,68,0.55,2,86,144,0,0,0,36,177.8,Orthodox,177.8,170,0,0
2380,Maximo Blanco,,-235,0,0,0,0.0,3,0,78,18,0.23,0,18,78,0,0,0,28,172.72,Orthodox,180.34,145,0,0
2381,Thiago Silva,,240,5,3,0,0.0,0,0,108,38,0.35,0,38,108,0,0,0,29,187.96,Orthodox,187.96,205,5,0
2382,Alessio Sakara,,340,6,6,0,0.0,0,0,14,7,0.5,0,13,20,0,0,0,30,182.88,Orthodox,182.88,185,4,0
2383,Siyar Bahadurzada,,140,0,0,0,0.0,0,0,4,3,0.75,1,3,4,0,0,0,27,180.34,Orthodox,185.42,170,0,0
2384,Diego Nunes,,-185,2,1,0,0.0,0,0,125,49,0.39,0,49,125,0,0,0,29,167.64,Orthodox,170.18,145,0,0
2385,John Maguire,,-185,1,0,0,1.0,3,3,7,6,0.85,0,35,38,1,4,0,28,175.26,Southpaw,175.26,155,0,0
2386,James Head,,170,0,1,0,0.0,0,0,43,21,0.48,0,28,50,1,2,0,28,185.42,Orthodox,185.42,170,0,0
2387,Tom DeBlass,,-192,0,0,0,0.5,4,2,6,1,0.16,0,17,24,1,7,2,29,182.88,Orthodox,190.5,185,0,0
2388,Magnus Cedenblad,,260,0,0,0,0.0,0,0,14,11,0.78,0,39,42,1,4,1,30,195.58,Orthodox,200.66,185,0,0
2389,Yoislandy Izquierdo,,230,0,0,0,0.0,2,0,64,36,0.56,0,44,72,0,0,0,28,180.34,Southpaw,184.0,155,0,0
2390,Besam Yousef,,295,0,0,0,0.0,0,0,54,28,0.51,0,98,137,0,0,0,27,180.34,Orthodox,180.34,170,0,0
2391,Eric Wisely,,160,0,1,0,0.0,1,0,69,36,0.52,0,118,157,0,0,0,27,172.72,Southpaw,178.0,145,0,0
2392,Benson Henderson,,120,3,0,0,1.0,1,1,264,87,0.32,0,100,277,3,0,0,28,175.26,Southpaw,177.8,170,0,0
2393,Cheick Kongo,,-280,10,5,0,0.0,0,0,12,5,0.41,0,5,12,0,0,0,36,193.04,Orthodox,208.28,240,6,0
2394,Jake Shields,,-345,1,2,0,0.14,14,2,201,91,0.45,0,119,232,0,1,0,33,182.88,Orthodox,182.88,170,0,0
2395,Tim Boetsch,,365,5,3,0,0.0,1,0,93,42,0.45,1,47,99,1,0,0,31,182.88,Orthodox,187.96,185,2,0
2396,Bart Palaszewski,,170,1,0,0,0.0,0,0,78,26,0.33,0,31,84,1,0,0,28,175.26,Orthodox,177.8,145,1,0
2397,Joe Lauzon,,258,8,3,0,0.0,0,0,8,0,0.0,0,0,8,0,0,0,27,177.8,Orthodox,180.34,155,2,6
2398,Eiji Mitsuoka,,230,0,0,0,0.25,4,1,66,32,0.48,1,34,69,1,1,0,36,170.18,Southpaw,173.0,145,0,0
2399,Vaughan Lee,,260,0,1,0,0.0,1,0,30,14,0.46,1,32,48,2,0,0,29,167.64,Orthodox,167.64,125,0,0
2400,Steve Cantwell,,280,1,4,0,1.0,1,1,148,47,0.31,0,49,151,1,0,0,25,187.96,Orthodox,190.5,185,0,1
2401,Chris Cariaso,,260,2,1,0,0.0,1,0,77,37,0.48,0,75,119,0,0,1,30,160.02,Southpaw,160.02,125,0,0
2402,Issei Tamura,,181,0,0,0,0.5,2,1,24,15,0.62,2,77,90,0,2,0,27,165.1,Orthodox,160.02,135,0,0
2403,Jake Ellenberger,,-355,5,1,0,0.25,8,2,124,62,0.5,1,78,141,0,0,0,26,175.26,Orthodox,180.34,170,3,0
2404,Dave Herman,,-111,1,0,0,0.0,0,0,74,51,0.68,0,51,74,0,0,0,27,193.04,Orthodox,193.04,242,1,0
2405,Ronny Markes,,-140,1,0,0,0.33,6,2,97,62,0.63,0,78,115,0,1,0,23,185.42,Orthodox,190.5,185,0,0
2406,Philip De Fries,,410,1,0,0,0.0,0,0,18,7,0.38,0,7,18,0,0,0,25,195.58,Orthodox,208.28,250,0,0
2407,Walel Watson,,235,1,1,0,0.0,0,0,33,11,0.33,0,19,42,1,0,0,27,180.34,Orthodox,175.26,135,1,0
2408,John Albert,,220,1,0,0,0.0,0,0,55,31,0.56,0,37,64,3,0,0,25,172.72,Orthodox,172.72,135,1,0
